competition_id,date,name
119813,2021-10-16,Legacy Series Finals
119814,2021-10-16,Philadelphia Fall Showdown
119815,2021-10-18,Michigan Rookie Rumble
119816,2021-10-10,Delaware State Championships
119817,2021-10-16,Elite Season Throwdown
119818,2021-10-16,920 Raw Open
119819,2021-10-23,PF Welcome Back Meet
119820,2021-10-23,Thunder Open
119821,2021-10-23,Calcasieu Cup
119822,2021-10-23,Denali Fall Classic
119823,2021-10-16,Chiseled Fall Finale
119824,2021-10-24,Halloween Havoc IV
119825,2021-10-23,Austin Fall Frenzy
119826,2021-10-23,Legions Sports Festival
119827,2021-10-16,Texas State Championships
119830,2021-10-16,Spartan Raw Fall Brawl
119831,2021-10-30,Monsters Bash
119832,2021-10-30,TSS H-Town Showdown
119833,2021-10-30,Odyssey Barbell Club Classic
119834,2021-09-25,Power Mountain Showcasre
119835,2021-11-06,Connecticut Bench and Deadlift State Championships
119836,2021-11-06,StrengthBuilt Rookie Meet
119837,2021-11-06,Carrie Boudreau Big Pullooza
119838,2021-11-06,South Georgia Barbell Brawl
119839,2021-11-06,Warcat Open
119840,2021-11-06,3rd Annual USA Powerlifting Winter War of Waco
119841,2021-11-06,Fall Festival of Power
119842,2021-11-06,Virginia Winter Wrecker
119843,2021-11-07,Illinois Novice
119844,2021-11-06,Montana State Championships
119845,2021-11-07,Pittsburgh Fall Classic
119846,2021-11-06,Michigan State Championships
119847,2021-11-06,San Diego Validus Open III
119848,2021-11-13,Cowboy State Raw
119849,2021-11-13,I-STEP 5th Annual Veterans Day Meet
119850,2021-11-13,Fall Beginner's Brawl
119852,2021-11-14,Raw Collegiate Cup
119853,2021-11-13,4th Annual Champions Fall Classic
119854,2021-11-13,Brawl in the Falls
119855,2021-11-13,Buckeye Warrior Collegiate Invitational
119856,2021-11-13,WSS Power Fest 2021
119857,2021-11-14,New Jersey Iron Gobbler Championship
119858,2021-11-13,Veteran's Day Championships
119859,2021-11-13,RMLC Championships
119860,2021-11-20,Team Turkey Brawl
119862,2021-11-20,Northeast Collegiate Showdown
119863,2021-11-20,Glass City Open
119864,2021-11-20,Five Thirteen Strength Brewery Classic
119865,2021-11-20,Blue Mountain College Collegiate Championships and Open
119866,2021-11-13,Veterans Day Open
119867,2021-11-21,Cambridge Strength Classic
119868,2021-11-20,Against All Odds
119869,2021-11-21,Florida Collegiate State Championships
119870,2021-11-20,Trinity Str3ngth Showdown
119873,2021-11-20,Gainsgiving Open
119874,2021-11-20,Upstate Novice Open
119875,2021-11-21,Ron Falcone Invitational
119876,2021-11-20,Longhorn Open
119877,2021-11-20,Maryland State Championships
119878,2021-11-20,Pelican State Open
119879,2021-11-20,South Omaha Stockyard Classic
119880,2021-12-04,RedHawk Collegiate Qualifier
119881,2021-12-04,1st Annual Utica's Strongest
119882,2021-12-04,Long Island Winter Showdown IV
119883,2021-12-04,Greater Tampa Classic Open Championships
119884,2021-12-04,Kansas State Championship
119885,2021-12-04,New Jersey Collegiate Championship
119886,2021-12-04,Maryland State Benchpress Championships
119887,2021-12-04,Virginia Pro
119888,2021-12-04,Mass Barbell Winter Classic
119889,2021-12-11,Red River Ruckus
119890,2021-12-11,Battle of the Frozen Tundra
119891,2021-12-11,Power for a Purpose
119892,2021-12-11,Georgia Holiday Havoc
119893,2021-12-12,Midwest Collegiate Regionals
119894,2021-12-11,South Carolina State Championship
119895,2021-12-11,3rd Husky Invitational
119896,2021-12-11,Fire and Ice Classic
119897,2021-12-11,Winter Wolf Open
119898,2021-12-12,Florida Senior Games
119899,2021-12-04,Collegiate Cup
119900,2021-12-11,Holiday Hoist
119901,2021-12-12,Baystate Series III
119902,2021-12-12,MO River Open
119903,2021-12-12,Pure Focus Winter Classic
119904,2021-12-11,Holiday Havoc
119905,2021-12-04,Wisconsin Collegiate State Championships
119906,2021-12-11,Texas Open
119907,2021-12-04,Savannah Winter Classic
119908,2021-12-18,Soul Open
119909,2021-12-18,Roswell Winter Classic
119910,2021-12-04,Team Phoenix Holiday Classic
119911,2021-12-19,Illinois Collegiates
119912,2021-12-04,Kilos on the Coosa
119913,2021-12-18,Rampage Holiday Throwdown
119914,2021-12-18,CT GPT Invitational
119915,2021-12-19,Cougar Classic
119916,2022-01-08,Maine Event: Winter Open
119918,2022-01-09,TruBorn Rookie Rumble
119919,2022-01-08,Minnesota State Bench Press Championship
119920,2022-01-15,Missouri Valley College Last Chance Qualifier
119921,2022-01-15,The Dombrowski All Academy
119922,2022-01-16,Mississippi State Championship
119923,2022-01-15,Capitol City Clash
119925,2022-01-16,Worcester Open
119926,2022-01-15,New Year Open
119927,2022-01-15,Lion's Den Classic
119928,2022-01-16,Ragin' Cajun Open
119929,2022-01-15,Winter Open - Youth / HS / Collegiate PA State Championships
119930,2022-01-15,Winter Games of Texas
119931,2022-01-22,Elk Mound High School National Qualifier
119932,2022-01-15,CT Winter Classic
119933,2022-01-22,Keystone Cup
119934,2022-01-22,WI Open and Masters State Championship
119935,2022-01-22,Michigan High School and Collegiate Open
119936,2022-01-22,Northeast Iron Beast Winter Classic IX
119937,2022-01-22,Virginia Winter Open
119938,2022-01-22,Odyssey Barbell Winter Open
119939,2022-01-22,Lake Pleasant Classic
119940,2022-01-29,Wyoming State Championships
119941,2022-01-29,DCF January Jawn
119942,2022-01-22,Big Horn Bash
119943,2022-01-29,South East Iron Beast Winter Classic
119944,2022-01-29,Red River Showdown
119945,2022-01-29,Longhorn Qualifier
119946,2022-01-29,Chiseled Winter Classic
119947,2022-02-06,Mustache Mayhem 5
119948,2022-01-15,POD Winter Seasonal
119949,2022-01-29,Aloha Open
119950,2022-02-05,Aggie Showdown
119951,2022-02-05,Spartan Collegiate and High School Open
119952,2022-02-12,Beyond Limits Classic
119953,2022-02-12,Full Send
119954,2022-01-29,Beast of The Metro East
119955,2022-02-13,Teen Qualifier
119956,2022-02-05,Dakota High School and Collegiate Championship
119957,2022-02-12,Virginia Novice Open
119958,2022-02-12,Wolfpack High School Open
119959,2022-01-29,AAO Winter Classic
119960,2022-02-12,Northeast Collegiate Regionals
119961,2022-02-12,"Minnesota Junior, Open and Master State Championships"
119962,2022-02-12,High School Barbell Bash
119963,2022-02-13,"Minnesota State High School, Teen and Youth Championships"
119964,2022-02-12,Raging Romantics
119965,2022-02-19,Rebel Rumble
119966,2022-02-19,Midwest Collegiate Invitational
119967,2022-02-19,Iowa State Open
119968,2022-02-20,The Justin Thacker Memorial Event
119969,2022-02-19,Validus Open IV
119970,2022-02-19,Georgia State Championships
119971,2022-02-20,The Murder Open
119972,2022-02-19,Oak City Open
119973,2022-02-26,Liberty Bell Classic
119974,2022-02-20,Cajun Pride
119975,2022-02-26,Ogre Presidential Classic
119976,2022-02-26,Illinois State Championships
119977,2022-02-26,Texas Strength Classic
119978,2022-02-26,Garden State Winter War
119979,2022-02-26,Power of Rise Classic
119980,2022-03-04,Arnold - Masters of Iron Pro Bench
119981,2022-03-04,Arnold - Masters of Iron Pro
119982,2022-03-05,Arnold - A7 Pro-Am Bench
119983,2022-03-05,Arnold - A7 Pro Bench Bash
119984,2022-03-05,Arnold - A7 Pro-Am Equipped - Pro Raw
119985,2022-03-05,Arnold - A7 Grand Prix
119986,2022-03-06,Arnold - A7 Raw Challenge
119987,2022-03-06,Arnold - Pioneer Belt Pro Deadlift
119988,2022-02-26,Absolute Flex Appeal Spring Fling
119989,2022-03-05,Utah State Championship
119990,2022-03-05,Virginia Winter Thaw
119991,2022-03-05,Arizona State Championships
119992,2022-03-05,CT Spring Classic
119993,2022-03-05,WHSPA State Championship
119994,2022-03-12,Capital City Classic
119995,2022-03-12,TORISTRONG
119996,2022-03-13,Iron Ice Novice Classic
119997,2022-03-13,Colorado State Championships
119998,2022-03-12,Star City Showdown
119999,2022-03-13,12th Annual Ryan Moore New England States High School Championships
120000,2022-03-12,Winter Classic II
120001,2022-03-19,Zephyrs Spring Classic
120002,2022-03-20,Cajun Prep Closed Qualifier
120004,2022-03-19,Military-Police-Firefighter Nationals
120005,2022-03-19,Massachusetts Spring Classic
120006,2022-03-20,Whippany Athletic Masters of Power
120007,2022-03-26,DCF End Game
120008,2022-03-23,Teen Nationals
120009,2022-03-26,Maine State Championship
120010,2022-03-19,Battle on the Border
120011,2022-03-26,Rosie the Riveter Women's Championship
120012,2022-03-26,Big Iron Classic State Championships
120013,2022-03-26,Top Crop Open
120014,2022-03-26,Sandoval Strength Systems Rookie Meet
120015,2022-03-22,High School Nationals
120016,2022-03-26,Collegiate Nationals
120017,2022-03-30,Junior Nationals
120018,2022-03-19,Elevate Barbell Championship
120019,2022-04-02,Nevada State Championships
120020,2022-03-12,TSS Houston Rookie Meet
120021,2022-04-02,Virginia Novice Open #3
120022,2022-04-03,Got 'Em Mustache Classic
120023,2022-03-19,Capital City Classic
120024,2022-04-02,PF Series 1
120025,2022-04-02,All Bets are Off Last Chance Qualifier
120026,2022-04-09,SBWC Box of Rats Invitational III
120027,2022-04-09,KC Metro Rookie/Novice Showdown
120028,2022-04-09,P3 Grand Prix
120029,2022-04-09,Wild Hog Throwdown
120030,2022-04-09,Upstate Classic
120031,2022-03-19,Boss of NorCal Winter Classic
120032,2022-04-02,South Dakota State Championships
120033,2022-04-10,Mill City Classic
120034,2022-04-09,SoCal Showdown
120035,2022-04-09,Pittsburgh Spring Classic
120036,2022-04-16,Crystal Coast Classic
120037,2022-04-16,WARCAT's Iron Initiative II
120038,2022-04-16,Quickie Qualifier
120039,2022-04-23,Badger Classic
120040,2022-04-23,Texas State Championships
120041,2022-04-23,Empire Classic
120042,2022-04-23,Cenla Open and Masters RAW Power Wars
120043,2022-04-23,New Hampshire State Championships
120044,2022-04-23,West Virginia State Championship
120045,2022-04-23,Nebraska State Powerlifting Championships
120046,2022-04-16,6th Annual USA Powerlifting Capital City Barbell Championships
120047,2022-04-23,AAO Spring Rumbling
120048,2022-04-23,Oklahoma State Championships
120049,2022-03-26,Idaho State Championships
120050,2022-04-16,Georgia Highschool State Championship
120051,2022-04-02,Madness Open
120052,2022-04-30,New York Ladies of Iron
120053,2022-04-02,Gameday Barbell Open
120054,2022-04-30,Wyoming Open
120055,2022-04-30,Wisconsin Ladies of Iron
120056,2022-04-30,2nd Annual Heart of Texas
120057,2022-04-30,Bench Qualifier
120058,2022-04-30,Washington Ladies of Iron
120059,2022-04-30,Iron Triathlon
120060,2022-04-30,Wooder Ice Classic
120061,2022-04-30,Minnesota Ladies of Iron
120062,2022-05-01,Rhode Island State Championships
120063,2022-04-30,Maryland Ladies of Iron
120064,2022-04-30,Michigan Ladies of Iron
120065,2022-04-23,Rough Rider Showdown
120066,2022-04-30,Squats and  Science Spring Fling
120067,2022-04-30,Texas Ladies of Iron
120068,2021-09-23,World Men's Classic Championships
120069,2022-04-30,California Ladies of Iron
120070,2022-04-30,Georgia Ladies of Iron
120071,2022-04-30,Connecticut Ladies of Iron
120072,2022-04-30,Ohio Ladies of Iron
120073,2022-05-01,PowerMania MMXXII
120074,2022-04-30,Missouri Ladies of Iron
120075,2022-04-30,Rise of the Kilonator
120077,2022-05-07,East Texas Open
120078,2022-05-07,Ladies of Steel
120079,2022-05-07,Spring Siege
120080,2022-05-07,Branch Warren Classic
120081,2022-05-07,Adelante Classic
120082,2022-05-08,Ragin' Cajun Senior Farewell
120083,2022-05-07,Louisiana High School State Championship
120084,2022-05-07,Mayhem Open
120085,2022-04-30,Honolulu Night Lift
120086,2022-04-30,United Ladies of iron
120087,2022-05-14,SBWC Spring HS Classic
120088,2022-05-14,New Mexico State Championships
120089,2022-05-14,Tampa Showdown
120091,2022-05-21,Big Rapids Brawl
120092,2022-05-21,Meet Me at the Bar
120093,2022-05-21,New York State Championships
120095,2022-05-21,Compound Open
120096,2022-05-22,Chicagoland Open
120098,2022-05-21,Louisiana State Games
120099,2022-05-21,Pueblo Powerlifting Home of Heroes
120100,2022-05-21,Savannah Showdown
120101,2022-05-28,Philadelphia Freedom Championship
120103,2022-05-28,Ohio State Championships
120104,2022-05-28,Ohio Open
120106,2022-05-14,Avia Performance Throwdown
120107,2022-05-29,Virginia Open State Championships
120108,2022-05-28,StrengthBuilt Rookie Meet
120109,2022-06-04,Virginia Battle at the Beach
120110,2022-06-04,Connecticut State Championships
120111,2022-06-07,Youth Nationals
120112,2022-06-07,Teen-Junior Primetime
120113,2022-06-08,Bench Nationals
120114,2022-06-08,Mega Nationals
120115,2022-06-18,Bad Dog Barbell Classic
120116,2022-06-18,Grand Slam Rookie Teen and Junior Classic
120117,2022-06-18,Badger Open
120118,2022-06-18,West Florida Open
120119,2022-06-18,North Carolina State Championships
120120,2022-06-04,Big Queen Energy 1.0
120121,2022-06-18,UBU Dallas Expo
120122,2022-06-25,Summer Classic
120123,2022-06-25,Festival of Steel
120124,2022-06-25,Philly Gritty Face-Off
120125,2022-06-25,Massachusetts State Championships
120126,2022-06-25,Summer Power Fest
120127,2022-06-25,King of Kilos Raw Open
120128,2022-06-25,Risk Barbell Summer Smash
120129,2022-06-25,Pittsburgh Summer Classic
120130,2022-06-25,Legacy Series #1
120131,2022-06-25,Alaska State Championship
120132,2022-07-09,Limitless Open
120133,2022-07-09,Lake Superior Clash
120134,2022-07-09,Raw Strength Summer Showdown
120136,2022-06-18,The Strength Fortress 5th Birthday Bash
120137,2022-07-02,UBU Orlando Expo
120138,2022-07-03,Hawai'i State Championships
120139,2022-07-10,Indiana eclipse Classic
120140,2022-07-09,Viking Summer Raid
120141,2022-06-25,Nebraska State Bench Championships
120143,2022-07-16,Utah Power Trip
120144,2022-07-16,Odyssey Barbell Summer Open
120145,2022-07-16,2nd Annual Barbell and Brine Summer Classic
120146,2022-07-16,Mecca Gym Iron Inferno
120147,2022-07-16,Palmetto Classic
120148,2022-07-16,Cornhusker State Games
120149,2022-07-08,New Jersey State Championship
120150,2022-07-23,Virginia River City Rampage
120151,2022-07-23,Barbells and Barbecue
120152,2022-07-23,DC Barbell Club Pro Invitational
120153,2022-07-23,Rocky Mountain State Games
120154,2022-07-23,Bay Area Barbell Summer Sideshow
120155,2022-07-23,South Texas Showdown
120156,2022-07-23,Gameday Summer Solstice
120157,2022-07-30,New York Rookie Meet
120158,2022-07-30,Maine Event: Summer Showdown
120159,2022-07-30,Cambridge Summer Smash
120160,2022-07-23,Iron Sight Classic
120161,2022-07-30,Pennsylvania State Championship
120162,2022-07-30,Atlanta Open
120163,2022-08-06,Virginia Novice Open #2
120164,2022-08-06,Louisiana State Meet
120167,2022-08-06,Obtain Strength Open
120168,2022-08-13,Kilos for Veterans
120169,2022-08-13,TruBorn Knockout
120170,2022-08-13,Lioness Arise
120171,2022-08-06,Summer Showdown
120172,2022-08-13,Ozark Mountain Classic
120173,2022-07-16,Gold Coast Classic
120174,2022-08-13,Central Florida Open
120175,2022-08-13,California State Championships
120176,2022-08-13,War at the Workshop
120177,2022-08-20,Masters Brawl
120178,2022-08-20,Wolf Open
120179,2022-08-20,Buffalo Bayou Bash
120180,2022-08-20,Mighty Mick's Classic
120181,2022-08-13,Strength Culture Cup 1
120182,2022-08-21,Perth Power Series
120183,2022-08-20,Dennis Gleason Memorial
120184,2022-08-06,UBU Phoenix Expo
120185,2022-08-27,Nebraska State Fair Open
120186,2022-08-27,East Coast 5 Bar
120187,2022-08-27,Summer End
120188,2022-08-28,Korea Summer Classic
120189,2022-08-21,Ronnie Burnett Memorial Meet
120190,2022-08-27,Absolute Recomp Rookie Meet
120191,2022-08-27,Tournament of Power
120192,2022-09-03,Lost Wages in Paradise
120193,2022-09-03,Ohio Summer Showdown
120194,2022-08-27,East Coast Open
120195,2022-09-03,Baltimore Raw Open
120196,2022-09-04,Virginia Fall Finale
120197,2022-09-03,TSF Open
120198,2022-09-03,Stars And Stripes Open
120199,2022-09-03,Battle at Bionic Barbell
120200,2022-09-11,Land of the Free Weights - Patriot Showdown
120201,2022-09-10,Rochester Rumble IV
120202,2022-09-10,Absolute Flex Appeal - Fall Sizzle
120203,2022-09-11,Whippany Athletic Liberty Lift Off
120204,2022-09-10,Staying Alive Championships
120205,2022-09-17,New York State Bench Championships
120206,2022-09-10,Iron Wars
120207,2022-09-17,Spokane Rookie
120208,2022-09-10,Lifting the House
120209,2022-09-17,Words Have Weight
120210,2022-09-17,Minnesota Youth and Teen Show of Strength
120211,2022-09-10,Legacy Series #2
120212,2022-09-17,Philly Special
120213,2022-09-18,Illinois Raw Novice
120214,2022-09-24,Delaware Purge
120215,2022-09-24,Michigan Rookie Rumble
120216,2022-09-24,Vermont Fall Brawl
120217,2022-09-25,Titan Barbell Open
120218,2022-09-24,Montgomery Showdown
120219,2022-09-25,Bon Temps RAW Challenge
120220,2022-09-25,New Jersey Heavy Metal Classic
120221,2022-09-24,TBS Prime Time and Open
120222,2022-09-17,Lokahi Open
120223,2022-09-24,PRs in Paradise
120224,2022-09-24,Connecticut Fall Classic
120225,2022-09-24,Iron Braves Open
120226,2022-10-01,Willpower 3 Invitational
120227,2022-10-01,Penguin Classic
120228,2022-10-01,Muscle Beach Powerlifting Classic
120229,2022-09-10,Sydney Invitational
120230,2022-09-17,Ethos Strength Open
120231,2022-10-01,Raw Strength Championships 7
120232,2022-10-01,Nightmare Before Liftmass II
120233,2022-09-25,Supertotal Weekend
120234,2022-10-08,Baystate Bench Deadlift and Novice Open
120235,2022-10-08,Avengers Monsters Smash
120236,2022-10-08,Stay in Your Lane Thrasher
120237,2022-10-08,Warrior Collegiate Open
120238,2022-10-08,Raleighwood Rumble
120239,2022-10-09,JPS Spring Showdown
120240,2022-10-09,Mr. America All American Sports Festival Championships
120241,2022-10-08,Valhalla Awaits-Open
120242,2022-10-08,Valhalla Awaits
120243,2022-10-08,Washington State Championship
120244,2022-10-15,Virginia Absolute Chaos
120245,2022-10-15,Beyond Limits Fall Classic
120246,2022-10-08,Alamo City Rookie Rumble
120247,2022-10-15,Arizona Fall Classic
120248,2022-10-15,Ogre Fall Classic
120249,2022-10-08,West Texas Open 4
120250,2022-10-15,Calcasieu Cup
120251,2022-10-16,Missouri State Championship
120252,2022-10-15,Grand Slam Open
120253,2022-10-15,Carolina Primetime
120254,2022-10-15,Deviant Strength Classic
120255,2022-10-22,2nd Annual Push/Pull for Pink
120256,2022-10-22,Virginia Winter Wrecker
120257,2022-10-22,Philadelphia Fall Showdown
120258,2022-10-22,Odyssey Barbell Club Classic
120259,2022-10-22,SBWC Fall Classic
120260,2022-10-22,All Valley Raw Championships
120261,2022-10-22,Windy City Open
120262,2022-10-23,Classic City Collegiate
120263,2022-10-22,Santa Barbara Showdown
120264,2022-10-22,Pittsburgh Collegiate Cup
120265,2022-10-29,Georgia State Bench Press Championships
120266,2022-10-15,Spartan Raw Fall Brawl
120267,2022-10-29,Monsters Bash
120268,2022-10-29,TSS H-Town Showdown
120269,2022-10-29,Western MASSacre
120270,2022-10-29,Northwoods Showdown
120271,2022-10-29,Stronger Lifts
120272,2022-10-30,Nightmare Before Liftmass - Daytona
120273,2022-10-29,Hometown Classic
120274,2022-10-29,DAT Dawn of the Deadlifts
120275,2022-11-05,Fall Festival of Power
120276,2022-10-29,Squats & Science Fall Brawl
120277,2022-11-05,RGV Fall Classic
120278,2022-11-05,Ballarat Open
120279,2022-11-05,5th Annual Champions Fall Classic
120280,2022-11-05,Ataraxis Open
120281,2022-11-06,Ivy League Cup and Collegiate Open
120282,2022-11-05,4th Annual Winter War of Waco
120283,2022-11-05,South Georgia Barbell Brawl
120284,2022-11-05,Spartan Collegiate Qualifier & Open
120285,2022-11-05,Michigan State Championships
120286,2022-11-05,Far Beyond Driven Fall Showdown
120287,2022-11-05,Pittsburgh Fall Classic
120288,2022-11-05,Arkansas State Championships
120289,2022-11-01,Roadrunner Rookie Qualifier
120290,2022-11-05,Maryland State Championships
120291,2022-11-13,Beginner's Brawl
120293,2022-11-12,RVA Iron Barbell Classic
120294,2022-10-15,Gameday Anniversary Open
120295,2022-11-12,Piney Woods Open
120296,2022-11-12,Kentucky State Championships
120297,2022-11-12,Raw Collegiate Cup  and Massachusetts Collegiate States
120298,2022-11-12,Strong Island Open
120299,2022-11-13,New Jersey Iron Gobbler Championship
120300,2022-11-05,CT Liftsgiving Open
120301,2022-11-12,Gainsgiving Open
120302,2022-11-12,Southeast Open
120303,2022-11-12,South Carolina State Championships
120304,2022-11-12,San Diego Validus Open V
120305,2022-11-13,San Diego Validus Open V.1
120306,2022-11-12,Barbell Babes Brigade Unite
120307,2022-11-19,Salt Lake Powerlifting Classic
120308,2022-11-19,Glass City Open
120309,2022-11-19,Casper Chill
120310,2022-11-19,Five Thirteen Strength Brewery Classic
120311,2022-11-12,Naval Academy Veterans Day Classic
120312,2022-11-20,Thanksgiving Throwdown
120313,2022-11-19,Midwest Collegiate Championship
120314,2022-11-19,Maryland State Bench & Deadlift Championships
120315,2022-11-19,Brawl in the Falls
120316,2022-11-12,Brewhouse Brawl
120317,2022-11-05,South Omaha Stock Yard Classic
120318,2022-11-20,Sincere Training Systems Classic
120319,2022-11-19,Whiz Wit Classic
120320,2022-11-13,Makahiki Open
120321,2022-11-19,Pelican State Open & Collegiate South Regionals
120322,2022-11-19,Longhorn Open
120323,2022-11-05,Corrupted Strength Classic
120324,2022-11-12,Coastal Clash
120325,2022-12-01,Southeast Regional Champs
120326,2022-12-02,5th Annual Florida High School State Championships
120327,2022-12-03,Holiday Classic
120328,2022-12-04,Buff Bagel Rookie/Novice Showcase
120329,2022-12-03,Carrie Boudreau Big Pullooza II
120330,2022-12-03,Florida Collegiate States
120331,2022-12-03,North Garland Classic
120332,2022-12-03,New Jersey Collegiate State Championship
120333,2022-12-03,Florida State Championships
120334,2022-12-03,GA Holiday Havoc
120335,2022-11-27,Greed island Showdown
120336,2022-12-03,Krampus is Coming to Town
120337,2022-12-03,Australia Nationals & International Open
120338,2022-12-10,NY Rookie Meet 2
120339,2022-12-10,Heavy Liftmas
120340,2022-12-10,MO River Open
120341,2022-12-11,Festivus Feats of MASS Strength
120342,2022-12-10,Philadelphia Love Championship
120343,2022-12-10,Nebraska Collegiate State Championships
120344,2022-12-03,Annual Eau Claire Open
120345,2022-12-10,Battle of the Frozen Tundra
120346,2022-12-03,Collegiate Cup
120347,2022-12-10,Virginia Pro
120348,2022-12-11,Virginia Masters Pro
120349,2022-12-10,Kansas State Championships
120350,2022-12-03,Liftmas Open
120351,2022-12-10,Bay Area Barbell Winter Swolestice
120352,2022-12-10,Dench Winter Showdown
120353,2022-12-03,Route 66 Classic
120354,2022-11-19,Brisbane Classic
120355,2022-12-17,Next Gen Classic
120356,2022-12-17,Korea Winter Showdown
120357,2022-12-17,Cougar Classic
120358,2022-12-18,Adelante Winter Heat
120359,2022-12-18,Santa Fe Show of Strength
120360,2022-12-10,Texas Open
120361,2022-12-10,Holiday Hoist
120362,2022-12-18,Liftmass
120363,2022-12-17,LA Tech Rookie Meet
120364,2022-12-10,4th Husky Invitational
120365,2022-12-18,Masters Mash
120366,2022-12-17,Illinois Collegiate & Open
120367,2022-12-10,Zephyrs Winter Classic
120368,2022-12-17,Rumble at Rvmpvge
120369,2022-12-17,Alabama State Open
120370,2022-12-17,GPT Invitational
120371,2022-12-10,Schotime Schodown
120372,2023-01-07,TruBorn Rookie Rumble
120374,2023-01-07,Virginia Commonwealth Cup
120375,2023-01-07,New York Primetime
120376,2023-01-07,Avengers Winter Smash
120377,2023-01-07,Odyssey Barbell Winter Open
120378,2023-01-14,New Year Open
120379,2023-01-14,Philly January Jawn
120380,2023-01-15,Cajun Prep Openb
120381,2023-01-14,St. John's High School Classic
120382,2023-01-14,CT Winter Classic
120383,2023-01-15,Worcester Open
120384,2023-01-14,Lions Den Open
120385,2023-01-21,All-Academy
120386,2023-01-07,Winter Games of Texas
120387,2023-01-21,Horned Frog Collegiate Clash
120388,2023-01-21,Wyoming State Championships
120389,2023-01-21,Oklahoma State Championships
120390,2023-01-21,Blue Mountain College Collegiate Championships and Open
120391,2023-01-21,Wisconsin State Open
120392,2023-01-21,Virginia Winter Open
120393,2023-01-21,Elk Mound High School National Qualifier
120394,2023-01-21,Keystone Cup
120395,2023-01-21,Michigan High School & Collegiate Open
120397,2023-01-21,Lifting In A Winter Wonderland
120398,2023-01-21,Big Horn Bash
120399,2023-01-21,Home Barbell Club Winter Bulk
120400,2023-01-28,Rookie Riot
120401,2023-01-28,Nevada State Championships & Fight or Quit Open
120402,2023-01-29,Legacy Series Finals
120403,2023-01-28,Nebraska State Championships
120404,2023-01-28,Pittsburgh Winter Classic
120405,2023-02-04,Young Gunz Invitational
120406,2023-02-04,Golden Eagle Teen Qualifier
120407,2023-02-04,Iowa State Open
120408,2023-01-21,Hometown Winter Games
120409,2023-02-05,Mustache Mayhem 6
120411,2023-02-05,Beast of the Metro East
120412,2023-02-04,Red White and Blue Lift Off
120413,2023-02-04,Raging Romantics
120414,2023-02-05,Iron Sharpens Iron Classic
120415,2023-02-11,Wolfpack High School Open
120416,2023-02-11,Beyond Limits Classic
120417,2023-02-11,Full Send
120418,2023-02-11,StrengthBuilt Rookie Meet
120419,2023-02-11,Minnesota Junior Open and Master State Championships
120420,2023-02-11,Heartbreaker Open
120421,2023-02-11,Cupid Classic
120422,2023-02-11,Colorado State Championships
120423,2023-02-11,Aggie Showdown
120424,2023-02-11,High School Barbell Brawl
120425,2023-02-11,Friends University Open
120426,2023-02-11,Heartbreaker's Brawl
120427,2023-02-11,2nd Annual Capital City Claasic
120428,2023-02-12,Elemental Strength Society Open I
120429,2023-02-18,Virginia River CIty Rampage
120430,2023-02-18,Dakota HS & Collegiate Champs
120431,2023-02-18,Battle in the Valley 2
120432,2023-02-18,Liberty Bell Classic
120433,2023-02-12,Minnesota State High School Teen and Youth Championships
120434,2023-02-12,San Diego Collegiate Qualifier
120435,2023-02-17,Georgia State Championships
120436,2023-02-19,Garden State Winter War
120437,2023-02-18,Absolute Flex Appeal Spring Fling
120438,2023-02-25,Rookie Ruckus
120439,2023-02-25,Hidden Strength Spring Brawl
120440,2023-02-25,Oak City Open
120442,2023-02-18,Central Florida Open
120443,2023-02-25,Delaware State Championships
120444,2023-02-25,Strength Culture Cup
120445,2023-02-18,Hawai’i Qualifier
120446,2023-02-25,Hardcore Huskies Collegiate Showdown
120447,2023-02-25,Rookie Meet
120448,2023-03-04,Pelican State Open
120449,2023-03-05,Strength Lab Open
120450,2023-02-25,Midwest Collegiate Cup
120451,2023-02-18,Rookie/Novice Showcase
120452,2023-03-04,China Spring Classic
120453,2023-02-25,Texas Strength Classic
120454,2023-03-04,Oregon State Championships
120455,2023-03-03,Arnold - Masters of Iron Bench
120456,2023-03-03,Arnold - Masters Pro Bench Finals
120457,2023-03-03,Arnold - Masters of Iron
120458,2023-03-03,Arnold - Masters Pro Series  Finals
120459,2023-03-04,Arnold - Pro-Am (Amateur)
120460,2023-03-04,Arnold - Pro Series Finals
120461,2023-03-05,Arnold - Pro-Am (Pro)
120462,2023-03-05,Arnold - Pro-Am Bench
120463,2023-03-05,Arnold - Pro Bench
120464,2023-03-05,Arnold - Pro Series Bench Finals
120465,2023-02-04,Third Street Barbell Open
120466,2023-03-04,WHSPA State Championship
120467,2023-03-11,Cajun Pride Closed Qualifier
120468,2023-03-12,Whippany Athletic Gods of Iron
120469,2023-03-12,Texas State Benchpress Championships
120470,2023-03-11,Poker Face
120471,2023-03-12,Ryan Moore New England States High School Championships
120472,2023-03-11,Shamrock the Compound
120473,2023-03-12,Team Champs at the Fort
120474,2023-03-11,Wolverine Classic
120475,2023-03-11,Madness Open
120476,2023-03-11,AAO Spring Classic
120477,2023-02-19,The Murder Open
120478,2023-03-11,Rising Tide
120480,2023-03-04,Womens Florida Open
120481,2023-03-18,New York State Championships
120482,2023-03-18,DCF End Game
120483,2023-03-18,Maine State Championship
120484,2023-03-18,North Carolina State Championships
120485,2023-03-18,Words Have Weight
